ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,manager,2017,2018,2019,2020,2021,2022,all
161217.SZ,国投资源LOF,国投瑞银基金,20110721,股票型,被动指数型,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,0.6,0.13,3.1,20211231,殷瑞飞,0.2360446570972887,-0.2912371134020618,0.24363636363636362,0.2923976608187134,0.426470588235294,-0.0697858842188738,0.8708133971291867
159909.SZ,TMT50ETF,招商基金,20110627,股票型,被动指数型,深证TMT50指数,0.5,0.1,1.86,20211231,苏燕青,0.2065033783783783,-0.4245233514080812,0.6168438809596114,0.39336529128545367,0.10064300973482317,-0.11030496735334956,0.5339131052927928
163110.SZ,申万量化LOF,申万菱信基金,20110616,股票型,股票型,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,1.5,0.25,6.53,20211231,俞诚,0.03516442451420016,-0.2704039273724868,0.3746936581746227,0.30843403015469306,0.13950559598115322,-0.0956980885221826,0.40015239536621816
510270.SH,国企ETF,中银基金,20110616,股票型,被动指数型,上证国有企业100指数,0.5,0.1,0.12,20211231,赵建忠,0.16222012524663296,-0.1981104222025391,0.26312943667157573,0.1411564578012412,0.018628915288241097,-0.04096562057248898,0.3123394526893712
159908.SZ,创业板ETF博时,博时基金,20110610,股票型,被动指数型,创业板指数收益率,0.5,0.1,5.95,20211231,尹浩,0.28796466077679606,-0.29978642159083546,0.4278717308936326,0.681250404504563,0.1465912153058474,-0.12291421856639244,1.177362893815636
159907.SZ,中小300ETF,广发基金,20110603,股票型,被动指数型,中小企业300价格指数收益率,0.5,0.1,1.22,20211231,霍华明,0.06871002963656221,-0.3605457065732838,0.3716282618613137,0.38513258366156455,0.11666212596249538,-0.10164110529619041,0.30329940726875687
161116.SZ,黄金主题LOF,易方达基金,20110506,股票型,股票型,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,1.2,0.2,1.64,20211231,周宇,0.024355300859598878,-0.0041958041958042,0.20253164556962028,0.008187134502923984,-0.1102088167053364,-0.0521512385919166,0.04154727793696279
163409.SZ,兴全绿色LOF,兴证全球基金,20110506,混合型,混合型,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,1.5,0.25,104.29,20211231,邹欣,0.04303474657315908,-0.22066014669926654,0.5589812717086836,0.5576203345345571,0.2990605417282511,-0.11008437111641009,1.2819514139988162
160512.SZ,博时卓越LOF,博时基金,20110422,混合型,混合型,沪深300指数收益率*80%+中证全债指数收益率*20%,1.5,0.25,2.58,20211231,王增财,-0.144581893829637,-0.3316975724149912,0.4829767467532467,0.661132814830459,-0.02527924906972504,-0.11007237512395855,0.22246208254392813
510120.SH,非周期ETF,海富通基金,20110422,股票型,被动指数型,上证非周期行业100指数,0.5,0.1,0.17,20211231,江勇 纪君凯,0.16146442385535667,-0.2178463446778821,0.29806733122779294,0.43946188426047045,-0.00912327598735059,-0.09921401595809301,0.52000918413241
510230.SH,金融ETF,国泰基金,20110331,股票型,被动指数型,上证180金融股指数,0.5,0.1,40.95,20211231,艾小军,0.21889228678219508,-0.17105263157894746,0.3408894814715179,0.022537415162483025,-0.10373585272079079,-0.005791870176819842,0.23454527353041107
161907.SZ,万家中证红利LOF,万家基金,20110317,股票型,被动指数型,中证红利指数收益率*95%+银行同业存款利率*5%,0.75,0.15,1.16,20211231,杨坤,0.18664717348927876,-0.1689545934530094,0.2019339356295878,0.09389864349051613,0.2254133562379215,-0.03789372234634425,0.5289612921191871
161816.SZ,中证90LOF,银华基金,20110317,股票型,被动指数型,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,1.0,0.22,1.04,20211231,张凯,0.13023758099352042,-0.27468817122109684,0.3892861648124986,0.4188862348912941,-0.043127194794741815,-0.08061153797274272,0.42163154427645777
165511.SZ,信诚500LOF,中信保诚基金,20110211,股票型,被动指数型,中证500指数收益率*95%+金融同业存款利率*5%,1.0,0.22,2.39,20211231,,0.0473404613005178,-0.2948005457463884,0.3049814760465523,0.3376780081661787,0.25879194522780097,-0.0995947942305711,0.4613281016743998
166009.SZ,中欧动力LOF,中欧基金,20110210,混合型,混合型,沪深300指数收益率*75%+中证全债指数收益率*25%,1.5,0.25,20.98,20211231,王健 许文星,0.14814516453860713,-0.20426561897077897,0.5636494754936529,0.6174411528051806,0.09929119159228354,-0.03963849691322452,1.43998609981069
510210.SH,上证指数ETF,富国基金,20110130,股票型,被动指数型,上证综合指数,0.5,0.1,4.61,20211231,方旻 王保合,0.08725901089689846,-0.21442885771543085,0.3125327317312407,0.2345268512306963,0.0544851900403561,-0.06777996070726909,0.36118259849119866
510220.SH,中小盘ETF,华泰柏瑞基金,20110126,股票型,被动指数型,上证中小盘指数,0.5,0.1,0.29,20211231,李茜,0.10135577372604027,-0.24634974533106954,0.3237880054060142,0.28868376836899856,0.13171852197128092,-0.08537056894323865,0.46599221131369817
159906.SZ,深成长龙头ETF,大成基金,20101221,股票型,被动指数型,深证成长40价格指数,0.5,0.1,1.46,20211231,刘淼 张钟玉,0.13398692810457505,-0.4130643611911623,0.6137479541734862,0.5902636916835701,-0.029336734693877577,-0.12812089356110384,0.4455337690631807
165510.SZ,信诚四国LOF,中信保诚基金,20101217,股票型,积极配置型,标准普尔金砖四国(含香港)市场指数(总回报),1.75,0.3,0.11,20211231,顾凡丁,0.1857541899441341,-0.17785630153121323,0.142857142857143,0.027777777777777662,-0.11179361179361176,-0.031811894882434334,-0.02234636871508382
161213.SZ,国投消费LOF,国投瑞银基金,20101216,股票型,被动指数型,中证下游消费与服务产业指数收益率*95%+银行活期存款利率(税后)*5%,0.6,0.13,0.34,20211231,赵建,0.21827794561933528,-0.2557275541795666,0.45091514143094846,0.5068807339449543,-0.09056316590563165,-0.030543933054393284,0.75
510150.SH,消费ETF,招商基金,20101208,股票型,被动指数型,上证消费80指数,0.5,0.1,8.83,20211231,苏燕青,0.31054197994987476,-0.23561742039548353,0.4213871260057808,0.810607158382843,-0.07274909963985601,-0.11017607457276019,1.1289182095864663
161815.SZ,抗通胀LOF,银华基金,20101206,股票型,主题型,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),1.8,0.35,0.62,20211231,李宜璇 马君,-0.010482180293501057,-0.08686440677966098,0.1674418604651163,-0.12350597609561753,0.3113636363636363,0.07105719237435015,0.2955974842767296
510170.SH,大宗商品ETF,国联安基金,20101126,股票型,被动指数型,上证大宗商品股票指数,0.6,0.1,2.18,20211231,黄欣,0.1933918237819676,-0.3134678554669169,0.2573018683071314,0.407532311729673,0.4085463369948327,-0.08023816892280164,0.8784013440358409
510190.SH,上证龙头ETF,华安基金,20101118,股票型,被动指数型,上证龙头企业指数,0.5,0.1,0.59,20211231,刘璇子 苏卿云,0.16665311763271284,-0.2629013162476495,0.25937466012084603,0.1896006898834634,0.013523304835797298,-0.07791279428013759,0.20558947240061778
159905.SZ,深红利ETF,工银瑞信基金,20101105,股票型,被动指数型,深证红利价格指数,0.5,0.1,36.87,20211231,赵栩,0.49196942368805313,-0.26279431235968,0.6000624658389943,0.34115752488776113,-0.12742422588509264,-0.056211167174012686,0.9439147985914286
163407.SZ,兴全沪深300LOF,兴证全球基金,20101102,股票型,增强指数型,沪深300指数*95%+同业存款利率*5%,0.8,0.15,44.47,20211231,申庆,0.3182078853046595,-0.1695486677542143,0.39219537746349764,0.28702440859709355,-0.06365563107505677,-0.06064626912269738,0.7254480286738352
163109.SZ,申万深成LOF,申万菱信基金,20101022,股票型,被动指数型,深证成指增长率*95%+银行同业存款利率*5%,1.0,0.22,2.84,20211231,,0.07126801533782899,-0.32303058504073073,0.410479261783215,0.36500735877566026,0.03966986747215821,-0.09692701908978016,0.31095320639957685
160717.SZ,H股LOF,嘉实基金,20100930,股票型,被动指数型,人民币/港币汇率*恒生中国企业指数,0.75,0.25,2.44,20211231,何如 高峰,0.16761878222098364,-0.08520286396181387,0.159360971745445,-0.080173101013552,-0.24526433081589694,-0.003280839895013126,-0.1534067158980075
510110.SH,周期ETF,海富通基金,20100919,股票型,被动指数型,上证周期行业50指数,0.5,0.1,0.23,20211231,江勇 纪君凯,0.22534630606860145,-0.1903418631204244,0.31657355276215676,0.0718426990178409,-0.06309971709197672,-0.013856466852750422,0.29992600593667545
510160.SH,产业升级ETF,南方基金,20100827,股票型,被动指数型,中证南方小康产业指数,0.5,0.1,2.78,20211231,崔蕾 龚涛,0.16680523014133483,-0.22645420391242396,0.22291486350695028,0.1717206131315923,0.11180575775443208,-0.04250032563610922,0.37680439876048677
160215.SZ,国泰价值LOF,国泰基金,20100813,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25,5.39,20211231,徐治彪,0.2631074529259217,-0.23722383396563262,0.4059815096547687,0.2831249991676456,0.24013638528399342,-0.051453259023375095,1.0446273875295975
160807.SZ,长盛沪深300LOF,长盛基金,20100804,股票型,被动指数型,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,0.75,0.15,3.21,20211231,陈亘斯,0.1911231921478004,-0.22492400971699741,0.38529411108521944,0.43843070397140094,0.034813929141347726,-0.07424594328839543,0.7636805405925167
165508.SZ,信诚深度LOF,中信保诚基金,20100730,混合型,混合型,上证180指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25,0.34,20211231,夏明月,0.13329452852153673,-0.3405238828967643,0.4314641744548287,0.385201305767138,0.0,-0.05655930871955998,0.3981373690337603
510090.SH,ESG建信ETF,建信基金,20100528,股票型,被动指数型,上证社会责任指数,0.5,0.1,0.83,20211231,薛玲,0.2847329224447868,-0.16903941255806984,0.3773313926940638,0.2550999138961853,0.03731652712709189,-0.03321608178330622,0.8525043207498716
161812.SZ,深证100LOF,银华基金,20100507,股票型,被动指数型,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.2,5.76,20211231,,0.23254335784981386,-0.3201024900545159,0.5129697284044493,0.48725134971737144,-0.03667953871539915,-0.08684034789232115,0.658737891582675
510030.SH,价值ETF,华宝基金,20100423,股票型,被动指数型,上证180价值指数,0.5,0.1,1.16,20211231,丰晨成,0.28124541048612134,-0.13769195507678214,0.2754213460005315,0.11875891258541589,0.06088620084172425,-0.010817311184365838,0.6550700396534
163406.SZ,兴全合润LOF,兴证全球基金,20100422,混合型,混合型,沪深300指数*80%+中证国债指数*20%,1.5,0.25,334.06,20211231,,0.27732323412769294,-0.25539768690739234,0.6285143500193022,0.7516007380996791,0.06324486732943545,-0.12654829700032846,1.5199430026081673
162509.SZ,中证100LOF,国联安基金,20100416,股票型,被动指数型,中证100指数收益率*95%+活期存款利率(税后)*5%,1.0,0.22,1.58,20211231,黄欣,0.283188849226585,-0.20061994303881317,0.39271406513928164,0.39345916598215586,-0.03310613272986421,-0.060422963339766274,0.8084699388067313
510130.SH,中盘ETF,易方达基金,20100329,股票型,被动指数型,上证中盘指数,0.5,0.1,2.49,20211231,刘树荣,0.14993351063829777,-0.2193958664546899,0.2961046094039244,0.36216933087641323,0.10159039297295921,-0.0681758633675248,0.6273163979388298
163001.SZ,长信医疗LOF,长信基金,20100326,混合型,灵活配置型,中证医药卫生指数收益率*60%+中国债券总指数收益率*40%,1.5,0.25,2.98,20211231,宋海岸 左金保,-0.059713117414162305,-0.2089459515427626,0.5753671989528798,0.7532923610302528,0.08162243467559911,-0.19398148118940026,0.7911146297137664
160616.SZ,鹏华500LOF,鹏华基金,20100205,股票型,被动指数型,中证500指数收益率*95%+银行同业存款利率*5%,0.75,0.15,3.77,20211231,张羽翔,0.04442712392829319,-0.3164179104477612,0.29694323144104795,0.35858585858585873,0.2094175960346963,-0.09784836065573774,0.372564302416212
160716.SZ,基本面50LOF,嘉实基金,20091230,股票型,被动指数型,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,1.0,0.18,9.86,20211231,何如 陈正宪,0.28119334102521837,-0.1279346497716602,0.21358507264547522,0.028623518687329166,-0.016129032258064575,0.0009007386056566726,0.3736607878687984
166006.SZ,中欧成长LOF,中欧基金,20091230,混合型,混合型,沪深300指数收益率*75%+中债综合指数收益率*25%,1.5,0.25,82.75,20211231,王培,0.35408492457930063,-0.2125563425627816,0.6123896811120195,0.675563379926712,0.02790736662956038,-0.15075438505567784,1.514890417647572
510020.SH,超大盘ETF,博时基金,20091229,股票型,被动指数型,上证超级大盘指数,0.5,0.1,1.19,20211231,尹浩,0.20706427330631147,-0.16030314658480432,0.29710622643665024,0.22424714170100582,-0.07347556183833688,-0.06841939370028842,0.3893656166763172
159903.SZ,深成ETF,南方基金,20091204,股票型,被动指数型,深证成份指数,0.5,0.1,2.97,20211231,孙伟,0.10365929811415021,-0.3406879384476126,0.4575025566231984,0.4241660923518478,0.053552910169141064,-0.1030510075234971,0.4277224178843513
162711.SZ,中证500LOF,广发基金,20091126,股票型,被动指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,16.08,20211231,刘杰,0.008967928256573802,-0.3052647435414627,0.24563685636856372,0.22130362892698632,0.17008693173720957,-0.10090737470312403,0.1220550235598114
165309.SZ,沪深300LOF建信,建信基金,20091105,股票型,被动指数型,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,0.75,0.15,4.58,20211231,梁洪昀,0.2402212166918049,-0.21467369274422377,0.3586911643270025,0.3602522221378105,0.025244345154984714,-0.07228850029961324,0.7124183006535948
162307.SZ,海富通100LOF,海富通基金,20091030,股票型,被动指数型,中证100指数*95%+活期存款利率(税后)*5%,0.7,0.12,0.81,20211231,江勇,0.28910891089108914,-0.18035303146584797,0.45887546391752587,0.38733700808132937,-0.03753086455197037,-0.05419446164202101,0.9463991287128714
160211.SZ,国泰小盘LOF,国泰基金,20091019,混合型,混合型,天相小盘成长指数*45%+天相中盘成长指数*35%+中证全债指数*20%,1.5,0.25,8.25,20211231,杨飞,0.2632037325038882,-0.45191076529104696,0.5158001976728513,0.7246980416231481,0.034291233634185674,-0.14592575292839466,0.5988884758942457
510010.SH,180治理ETF,交银施罗德基金,20090925,股票型,被动指数型,上证180公司治理指数,0.5,0.1,2.53,20211231,蔡铮,0.22954017649790998,-0.1934119069205198,0.2668878793555637,0.2172839483353228,0.02298850449047566,-0.03767349574873781,0.5056284347422202
160119.SZ,500ETF联接LOF,南方基金,20090925,股票型,被动指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,86.13,20211231,罗文杰,0.006404117787886001,-0.3075825156110616,0.2617979732050841,0.23407098985408462,0.16494162665397488,-0.10010847520063244,0.13763258917883645
510060.SH,央企ETF,工银瑞信基金,20090826,股票型,被动指数型,上证央企50指数,0.5,0.1,0.86,20211231,赵栩,0.2035433462725193,-0.14207740654978493,0.181903981874277,0.0827550172273048,0.01624018037519378,-0.024421471944388623,0.30977622175773867
161810.SZ,银华内需LOF,银华基金,20090701,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,25.96,20211231,刘辉,-0.0012156110044785752,-0.33294923500416107,1.0036919385796546,0.5045537340619307,-0.12439467312348661,-0.0798479087452472,0.6192555982085732
160615.SZ,鹏华300LOF,鹏华基金,20090403,股票型,被动指数型,沪深300指数收益率*95%+银行同业存款利率*5%,0.75,0.15,16.56,20211231,张羽翔,0.24633860574106622,-0.22473560517038782,0.39314789693065566,0.3848346640446925,0.004010025909340051,-0.07189216122605721,0.737070826010545
160613.SZ,鹏华盛世创新LOF,鹏华基金,20081010,混合型,混合型,沪深300指数收益率*75%+中证综合债指数收益率*25%,1.5,0.25,3.09,20211231,伍旋,0.17036209921837614,-0.1724478669756031,0.5189629678428789,0.3266790596623133,0.06855222244141107,-0.08340147159211746,0.9116288642526718
160314.SZ,华夏行业LOF,华夏基金,20071122,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,21.89,20211231,王劲松,0.13722391875577034,-0.2910402323076203,0.42303480214045047,0.5496921738043652,0.1526674223941521,-0.12653865021305508,0.7900956963283859
