ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,all
159918.SZ,中创400ETF,嘉实基金,股票型,20120322,0.5,0.1,中创400指数,被动指数型,E,田光远,0.64,20230630,-0.09660000000000002,0.410892185078592,0.22438412050839482,0.6333461489170832,-0.2162024323264025,-0.11912147288373023,-0.3536723805199228,0.3244405440982889,0.30685131195335263,0.172945292298332,-0.2363620644938187,0.06783592644978777,0.8874
160127.SZ,南方消费LOF,南方基金,股票型,20120313,1.5,0.25,中证内地消费主题指数收益率*55%+中证港股通主要消费综合指数(人民币)收益率*30%+中证综合债指数收益率*15%,股票型,E,郑诗韵,6.61,20230630,-0.05500000000000005,0.17439153439153435,0.11533609659398102,0.40297301664243,0.06691235748013365,0.3700345423143352,-0.32358321383548694,0.6300000040185989,0.7772007448117598,-0.15077478786924572,-0.20653755613733807,-0.026664785555994032,2.26219726
165515.SZ,信诚300LOF,中信保诚基金,股票型,20120201,1.0,0.22,沪深300指数收益率*95%+金融同业存款利率*5%,被动指数型,E,HAN YILING,1.18,20230630,-0.02300000000000002,-0.06366427840327536,0.4493878443375603,0.006335319405686675,-0.0702240875365361,0.25310333709495414,-0.2234363115914062,0.34728799371124003,0.3489079782654853,0.04691865259964165,-0.1864845760560654,0.05304783604577805,0.96829875
165513.SZ,信诚商品LOF,中信保诚基金,混合型,20111220,1.75,0.3,标准普尔高盛商品总收益指数(S&P GSCI Commodity Total Return Index),混合型,E,顾凡丁,0.89,20230630,-0.15300000000000002,-0.10271546635182995,-0.2526315789473685,-0.2165492957746478,0.08314606741573029,-0.06224066390041488,-0.2035398230088496,0.18487394957983194,-0.30023640661938533,0.43243243243243246,0.32311320754717,0.028520499108734228,-0.42300000000000004
161219.SZ,国投新兴产业LOF,国投瑞银基金,混合型,20111213,1.5,0.25,中证新兴产业指数*55%+中债总指数*45%,灵活配置型,E,吴潇,6.13,20230630,0.123,0.2318788958147818,0.14861934364608936,0.7495280050346129,-0.0327338129496402,0.1004090740052064,-0.15910780669144986,0.5623230809420465,0.5177956392748788,0.06429652040180606,-0.14534470452216913,-0.010810812291359077,4.3088741
161017.SZ,500增强LOF,富国基金,股票型,20111012,1.0,0.15,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",增强指数型,E,徐幼华 方旻 李笑薇,70.24,20230630,0.07773851590106014,0.16612021857923487,0.387066541705717,0.4702702702702704,-0.061580882352941325,0.09206660137120479,-0.27811659192825117,0.3148701515716239,0.29225352593432063,0.17120799244665064,-0.16091508545350489,0.07301294214779529,2.3973455830388692
162411.SZ,华宝油气LOF,华宝基金,股票型,20110929,1.0,0.28,标普石油天然气上游股票指数(全收益指数),被动指数型,E,周晶 杨洋,27.71,20230630,-0.03271983640081803,0.18393234672304457,-0.32232142857142865,-0.34782608695652173,0.4424242424242424,-0.15406162464985992,-0.23841059602649,-0.09170305676855903,-0.303125,0.5991721283201105,0.5657894736842105,0.08236914600550975,-0.19652351738241303
163208.SZ,全球油气能源LOF,诺安基金,股票型,20110927,1.5,0.35,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),股票型,E,宋青,3.21,20230630,-0.05179282868525901,0.1439075630252101,-0.1496786042240587,-0.2030237580993521,0.33875338753387535,-0.08906882591093114,-0.16,0.06515957446808517,-0.3957553058676655,0.4256198347107437,0.5576837971014494,0.030828520554607903,0.10352228087649402
160125.SZ,南方香港LOF,南方基金,股票型,20110926,1.6,0.3,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,股票型,E,熊潇雅,1.81,20230630,0.11344876182806538,0.06527438748756877,-0.03742680132394111,-0.12828425321812736,-0.10407605947203397,0.2716188755926846,-0.14860186418109197,0.32244628571428574,0.20525766205893217,-0.15145168418270147,-0.060771131534881895,-0.09813338121395636,0.08992163277632369
159913.SZ,深价值ETF,交银施罗德基金,股票型,20110922,0.5,0.1,深证300价值价格指数,被动指数型,E,邵文婷,0.49,20230630,0.049396267837541086,-0.028242677824267693,0.45963401506996776,0.1533923303834808,-0.08631713554987212,0.3256302521008404,-0.2873745377707343,0.54080118694362,0.20317766008666355,-0.07002801120448189,-0.19793459552495687,0.14377682403433475,1.340285400658617
159915.SZ,创业板ETF,易方达基金,股票型,20110920,0.5,0.1,创业板指数,被动指数型,E,刘树荣 成曦,390.03,20230630,-0.021323128396644797,0.7850558623733002,0.11822236063305289,0.7805065716457985,-0.2607380051621357,-0.10652774515266301,-0.2865302257423097,0.4428416582999939,0.6563800288132362,0.12336891984636172,-0.29231629298763295,-0.031247257656960823,2.0172225070489085
159912.SZ,深300ETF,汇添富基金,股票型,20110916,0.5,0.1,深证300指数,被动指数型,E,赖中立 过蓓蓓,0.87,20230630,0.025086608529446924,0.04847919822864478,0.3028787373568966,0.3255417164306434,-0.18927789934354486,0.13688635101911342,-0.3400250941028859,0.4729344729344729,0.4244573393509564,0.007342587004626921,-0.2565152271592611,0.020472546650557102,0.8161509974913392
510290.SH,上证380ETF,南方基金,股票型,20110916,0.5,0.1,上证380指数,被动指数型,E,孙伟,1.65,20230630,-0.010457677165354272,0.14310580629118486,0.44855340439417024,0.38256494969214583,-0.16412317384456634,0.0453511792606069,-0.29194630872483224,0.31227516012985884,0.26016314522599626,0.2342547885605136,-0.15961654199982803,0.04889775459055798,1.5230068897637796
159916.SZ,深F60ETF,建信基金,股票型,20110908,0.5,0.1,深证基本面60指数收益率,被动指数型,E,薛玲,3.5,20230630,0.02435927037635651,-0.07945452496337203,0.5488491674828598,0.18449134455774252,-0.04451117784451117,0.4516692275457467,-0.23430358431561227,0.545641813269666,0.27544737613197734,-0.046675581431800305,-0.1803974414156664,0.08589270888792928,2.0734612676056337
164701.SZ,贵金属LOF,汇添富基金,股票型,20110831,1.0,0.26,伦敦金价格收益率(折成人民币后),股票型,E,赖中立,1.11,20230630,0.04534883720930236,-0.29477196885428253,-0.0488958990536278,-0.1426202321724709,0.127659574468085,0.041166380789022336,0.008237232289950585,0.16830065359477123,0.14545454545454545,-0.08180708180708175,0.059840425531914945,0.08155583437892089,0.0023255813953488393
160719.SZ,嘉实黄金LOF,嘉实基金,股票型,20110804,1.0,0.26,伦敦金价格(汇率调整后),股票型,E,李直,1.08,20230630,0.006451612903225812,-0.3012820512820513,-0.025993883792048953,-0.058084772370486704,0.1316666666666668,0.03829160530191445,0.014184397163120581,0.17062937062937064,0.1314217443249701,-0.07602956705385423,0.07199999999999994,0.0756929637526652,0.08494623655913962
165512.SZ,信诚机遇LOF,中信保诚基金,混合型,20110801,1.5,0.25,沪深300指数收益率*80%+中证综合债指数收益率*20%,混合型,E,吴昊,0.22,20230630,0.07482993197278906,0.3829113924050633,0.2219679633867278,0.4900124843945068,-0.09509844993715956,0.1884259259259259,-0.16542056074766348,0.3765685843598356,0.36584468322724667,0.053833607151289604,-0.2626418987420838,-0.05314685302187451,2.363800430839002
159910.SZ,基本面120ETF,嘉实基金,股票型,20110801,0.5,0.1,深证基本面120指数,被动指数型,E,李直,3.49,20230630,0.009408269373607392,-0.05494235957812124,0.5332208668569947,0.21853575962759203,-0.05890115996388136,0.35276322585405445,-0.26449255603424776,0.4927342823250295,0.2511671798947055,-0.028780119884085503,-0.18213030327801855,0.10559720139930037,1.7386729388462492
161217.SZ,国投资源LOF,国投瑞银基金,股票型,20110721,0.6,0.13,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,殷瑞飞,2.42,20230630,0.048717948717948614,-0.34107579462102683,0.26159554730983303,-0.08676470588235301,0.009661835748792279,0.2360446570972887,-0.2912371134020618,0.24363636363636362,0.2923976608187134,0.426470588235294,-0.0634417129262489,0.07366638441998304,0.6256410256410256
159909.SZ,TMT50ETF,招商基金,股票型,20110627,0.5,0.1,深证TMT50指数,被动指数型,E,苏燕青,2.95,20230630,0.02271777003484318,0.5167620605069501,0.09946091644204853,0.5553648770123396,-0.25397992959596494,0.2065033783783783,-0.4245233514080812,0.6168438809596114,0.39336529128545367,0.10064300973482317,-0.3167732421957244,0.1876911986441912,1.7708766968641112
510270.SH,国企ETF,中银基金,股票型,20110616,0.5,0.1,上证国有企业100指数,被动指数型,E,赵建忠,0.23,20230630,0.11685224571500068,-0.13341548112467805,0.6787745604963806,-0.03588203588203586,-0.0690040731570961,0.16222012524663296,-0.1981104222025391,0.26312943667157573,0.1411564578012412,0.018628915288241097,-0.11631309477538017,0.08443708455407478,0.9124574127361441
163110.SZ,申万量化LOF,申万菱信基金,股票型,20110616,1.5,0.25,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,股票型,E,俞诚 王剑,6.81,20230630,0.05633802816901399,0.2824242424242426,0.28355387523629494,0.8748159057437406,0.051060487038491885,0.03516442451420016,-0.2704039273724868,0.3746936581746227,0.30843403015469306,0.13950559598115322,-0.20748229832336074,0.06610545851444603,3.4825846862996155
159908.SZ,创业板ETF博时,博时基金,股票型,20110610,0.5,0.1,创业板指数收益率,被动指数型,E,尹浩,17.09,20230630,0.00758320460609475,-0.033449477351916404,0.5009372746935832,0.24670957824959186,-0.07551822455112898,0.28796466077679606,-0.29978642159083546,0.4278717308936326,0.681250404504563,0.1465912153058474,-0.28725868725868725,-0.03141780499293472,1.887656228057857
159907.SZ,中小300ETF,广发基金,股票型,20110603,0.5,0.1,中小企业300价格指数收益率,被动指数型,E,姚曦,5.43,20230630,-0.029679734953064706,0.23146962583582312,0.15676987060998157,0.5785478877459301,-0.1889156016702518,0.06871002963656221,-0.3605457065732838,0.3716282618613137,0.38513258366156455,0.11666212596249538,-0.24982905091566013,-0.00045572708925355383,0.9255828409718387
161116.SZ,黄金主题LOF,易方达基金,股票型,20110506,1.2,0.2,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,股票型,E,周宇,1.34,20230630,-0.0021208907741251345,-0.31455897980871406,-0.017054263565891487,-0.03943217665615145,0.1461412151067323,0.024355300859598878,-0.0041958041958042,0.20253164556962028,0.008187134502923984,-0.1102088167053364,-0.014341590612777066,0.06216931216931222,-0.1484623541887592
163409.SZ,兴全绿色LOF,兴证全球基金,混合型,20110506,1.5,0.25,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,混合型,E,邹欣,59.55,20230630,0.014428412874583808,0.43873085339168477,0.4403041825095057,0.28257655755015837,-0.09603984850979741,0.04303474657315908,-0.22066014669926654,0.5589812717086836,0.5576203345345571,0.2990605417282511,-0.3025311370441965,0.012046692586475212,3.4113417203107654
160512.SZ,博时卓越LOF,博时基金,混合型,20110422,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,混合型,E,冀楠,1.82,20230630,0.11945355191256825,0.18646880796641616,0.24890973422200277,0.6038344972987217,0.10582097522901864,-0.144581893829637,-0.3316975724149912,0.4829767467532467,0.661132814830459,-0.02527924906972504,-0.2629674287603178,0.008179959085203713,2.004145344262295
510120.SH,非周期ETF,海富通基金,股票型,20110422,0.5,0.1,上证非周期行业100指数,被动指数型,E,纪君凯 陈林海,0.06,20230629,0.0018025513033833596,0.060069204152249124,0.414153283718501,0.1606499861508634,-0.1156630339670672,0.16146442385535667,-0.2178463446778821,0.29806733122779294,0.43946188426047045,-0.00912327598735059,-0.20372782531894934,-0.010039766625255962,1.0504444952856353
510230.SH,金融ETF,国泰基金,股票型,20110331,0.5,0.1,上证180金融股指数,被动指数型,E,艾小军,37.1,20230630,0.21673196006571463,-0.06460324054840054,0.8904063957361759,-0.08945668135095441,-0.05083215069023351,0.21889228678219508,-0.17105263157894746,0.3408894814715179,0.022537415162483025,-0.10373585272079079,-0.0927649033704749,0.13793824923396655,1.3838962466826743
161907.SZ,万家中证红利LOF,万家基金,股票型,20110317,0.75,0.15,中证红利指数收益率*95%+银行同业存款利率*5%,被动指数型,E,杨坤,1.53,20230630,0.06920245398773008,-0.07975671333486345,0.5230078563411898,0.2708589208220748,-0.07454416596868767,0.18664717348927876,-0.1689545934530094,0.2019339356295878,0.09389864349051613,0.2254133562379215,-0.011609059447145909,0.11452885382501549,2.085398773006135
161816.SZ,中证90LOF,银华基金,股票型,20110317,1.0,0.22,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,被动指数型,E,杨腾,0.75,20230630,0.06334269662921353,-0.1318187821952186,0.4509356458238247,0.08220614448988155,-0.10280011626780348,0.13023758099352042,-0.27468817122109684,0.3892861648124986,0.4188862348912941,-0.043127194794741815,-0.20272014586841888,-0.003361971748484025,0.5979649157303373
165511.SZ,信诚500LOF,中信保诚基金,股票型,20110211,1.0,0.22,中证500指数收益率*95%+金融同业存款利率*5%,被动指数型,E,黄稚,2.41,20230630,-0.005571428571428434,0.1716707369630799,0.396640510053948,0.46966903695900264,-0.11170180992772226,0.0473404613005178,-0.2948005457463884,0.3049814760465523,0.3376780081661787,0.25879194522780097,-0.18095542827689656,0.06593764212085429,2.0103672285714285
166009.SZ,中欧动力LOF,中欧基金,混合型,20110210,1.5,0.25,沪深300指数收益率*75%+中证全债指数收益率*25%,混合型,E,王健,15.16,20230630,0.1695018226002431,0.20415584415584415,0.3037963761863676,0.68559327642115,-0.0253621765929881,0.14814516453860713,-0.20426561897077897,0.5636494754936529,0.6174411528051806,0.09929119159228354,-0.2315680995694876,0.05017021492441359,5.185459538274606
510210.SH,上证指数ETF,富国基金,股票型,20110130,0.5,0.1,上证综合指数,被动指数型,E,方旻 王保合,44.24,20230630,0.060199789695057765,-0.0373171336474089,0.5672891178364458,0.08520953163516837,-0.09691830090103724,0.08725901089689846,-0.21442885771543085,0.3125327317312407,0.2345268512306963,0.0544851900403561,-0.12377210216110013,0.11124185471120362,1.2294285620399579
159906.SZ,深成长龙头ETF,大成基金,股票型,20101221,0.5,0.1,深证成长40价格指数,被动指数型,E,刘淼,1.01,20230630,0.008287292817679566,0.030136986301369892,0.01861702127659576,0.4778067885117492,-0.189929328621908,0.13398692810457505,-0.4130643611911623,0.6137479541734862,0.5902636916835701,-0.029336734693877577,-0.2969776609724047,-0.08224299065420568,0.35635359116022103
165510.SZ,信诚四国LOF,中信保诚基金,股票型,20101217,1.75,0.3,标准普尔金砖四国(含香港)市场指数(总回报),积极配置型,E,顾凡丁,0.07,20230607,0.0782828282828282,-0.05269320843091327,-0.09765142150803469,-0.09452054794520541,0.0832072617246595,0.1857541899441341,-0.17785630153121323,0.142857142857143,0.027777777777777662,-0.11179361179361176,-0.09405255878284917,-0.05954198473282448,-0.22222222222222227
510150.SH,消费ETF,招商基金,股票型,20101208,0.5,0.1,上证消费80指数,被动指数型,E,许荣漫,14.44,20230630,0.0667026735079665,0.12936708860759488,0.19939475453934102,0.2907204934118306,-0.07609325224442512,0.31054197994987476,-0.23561742039548353,0.4213871260057808,0.810607158382843,-0.07274909963985601,-0.18720870015535984,-0.055113093341828595,2.1677648933297324
161815.SZ,抗通胀LOF,银华基金,股票型,20101206,1.8,0.35,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),主题型,E,李宜璇 陈悦,1.53,20230630,-0.010514018691588795,-0.07556080283353005,-0.2503192848020435,-0.26405451448040884,0.10416666666666663,-0.010482180293501057,-0.08686440677966098,0.1674418604651163,-0.12350597609561753,0.3113636363636363,0.2045060658578856,0.0,-0.18808411214953275
510170.SH,大宗商品ETF,国联安基金,股票型,20101126,0.6,0.1,上证大宗商品股票指数,被动指数型,E,黄欣,1.71,20230630,0.04976339490154169,-0.3486985604187872,0.28041973654833663,0.012031386224934642,-0.07701585113714692,0.1933918237819676,-0.3134678554669169,0.2573018683071314,0.407532311729673,0.4085463369948327,-0.08137227357087386,0.037037037037037084,0.5909658983361319
510190.SH,上证50ETF华安,华安基金,股票型,20101118,0.5,0.1,上证50指数收益率,被动指数型,E,刘璇子,0.75,20230630,0.1536273115220484,-0.1061540186077794,0.43303235515425137,0.20259035617397395,-0.10515208848784752,0.16665311763271284,-0.2629013162476495,0.25937466012084603,0.1896006898834634,0.013523304835797298,-0.17321896541397344,0.04792626773830529,0.8029817664554507
