ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
150988.OF,银河钱包货币A,银河基金,20170629,货币市场型,货币型,七天通知存款利率(税后),0.15,0.05
004597.OF,南方中证银行ETF联接A,南方基金,20170629,股票型,被动指数型,中证银行指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.5,0.1
004736.OF,富国鼎利三个月定开债,富国基金,20170628,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1
004265.OF,金鹰民丰回报,金鹰基金,20170628,混合型,混合型,中证全债指数收益率*85%+沪深300指数收益率*15%,1.0,0.2
004352.OF,北信瑞丰研究精选,北信瑞丰基金,20170628,股票型,股票型,沪深300指数收益率*90%+上证国债指数收益率*10%,1.5,0.25
001596.OF,信诚新泽回报A,中信保诚基金,20170627,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,0.6,0.1
002177.OF,信诚新泽回报B,中信保诚基金,20170627,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,0.6,0.1
004601.OF,博时富腾纯债,博时基金,20170627,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1
210006.OF,金鹰元禧A,金鹰基金,20170627,混合型,混合型,中债总财富(总值)指数收益率*80%+沪深300指数收益率*20%,0.6,0.2
002425.OF,金鹰元禧C,金鹰基金,20170627,混合型,混合型,中债总财富(总值)指数收益率*80%+沪深300指数收益率*20%,0.6,0.2
004841.OF,博时合惠A,博时基金,20170626,货币市场型,货币型,活期存款利率(税后),0.15,0.05
004655.OF,汇添富鑫汇A,汇添富基金,20170623,债券型,债券型,中债综合指数收益率,0.3,0.1
168501.OF,北信瑞丰产业升级,北信瑞丰基金,20170623,混合型,混合型,沪深300指数收益率*70%+中证综合债指数收益率*30%,1.5,0.25
003722.OF,易方达纳斯达克100美元现汇A,易方达基金,20170623,股票型,被动指数型,纳斯达克100指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,0.8,0.25
320015.OF,诺安行业轮动,诺安基金,20170623,混合型,混合型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25
001818.OF,易方达瑞兴E,易方达基金,20170623,混合型,灵活配置型,中债新综合指数(财富)收益率*75%+沪深300指数收益率*25%,0.6,0.1
001817.OF,易方达瑞兴I,易方达基金,20170623,混合型,灵活配置型,中债新综合指数(财富)收益率*75%+沪深300指数收益率*25%,0.6,0.1
004722.OF,中银丰和定期开放,中银基金,20170623,债券型,债券型,中债综合全价(总值)指数,0.3,0.1
004656.OF,汇添富鑫汇C,汇添富基金,20170623,债券型,债券型,中债综合指数收益率,0.3,0.1
001965.OF,圆信永丰兴源A,圆信永丰基金,20170621,混合型,灵活配置型,沪深300指数收益率*65%+上证国债指数收益率*35%,0.6,0.2
001966.OF,圆信永丰兴源C,圆信永丰基金,20170621,混合型,灵活配置型,沪深300指数收益率*65%+上证国债指数收益率*35%,0.6,0.2
003657.OF,民生加银鑫元纯债C,民生加银基金,20170621,债券型,债券型,中国债券综合指数收益率,0.3,0.1
004694.OF,天弘策略精选A,天弘基金,20170621,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,0.6,0.1
001807.OF,易方达瑞智E,易方达基金,20170621,混合型,灵活配置型,中债新综合指数(财富)收益率*75%+沪深300指数收益率*25%,0.6,0.1
001806.OF,易方达瑞智I,易方达基金,20170621,混合型,灵活配置型,中债新综合指数(财富)收益率*75%+沪深300指数收益率*25%,0.6,0.1
003656.OF,民生加银鑫元纯债A,民生加银基金,20170621,债券型,债券型,中国债券综合指数收益率,0.3,0.1
001576.OF,国泰智能装备A,国泰基金,20170621,股票型,股票型,中证高端装备制造指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25
002861.OF,工银瑞信智能制造,工银瑞信基金,20170621,股票型,股票型,中证700指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25
004748.OF,天弘策略精选C,天弘基金,20170621,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,0.6,0.1
004486.OF,嘉实稳怡,嘉实基金,20170621,债券型,债券型,中债总全价指数收益率,0.6,0.1
004723.OF,中银丰实定期开放,中银基金,20170621,债券型,债券型,中债综合全价(总值)指数,0.3,0.1
000792.OF,招商定期宝六个月,招商基金,20170616,债券型,债券型,每个封闭期同期对应的六个月期定期存款利率(税后)*1.1,0.27,0.08
165531.OF,信诚多策略,中信保诚基金,20170616,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25
003193.OF,创金合信尊智纯债A,创金合信基金,20170616,债券型,债券型,中债综合(全价)指数收益率,0.3,0.1
673120.OF,西部利得新富A,西部利得基金,20170616,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.5,0.1
001732.OF,广发百发大数据策略价值E,广发基金,20170616,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.0,0.1
001731.OF,广发百发大数据策略价值A,广发基金,20170616,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.0,0.1
004776.OF,鹏华金元宝,鹏华基金,20170616,货币市场型,货币型,活期存款利率(税后),0.15,0.05
001579.OF,国泰大农业A,国泰基金,20170615,股票型,股票型,中证大农业指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25
004614.OF,鹏扬利泽A,鹏扬基金,20170615,债券型,债券型,中债总财富(1-3年)指数收益率,0.3,0.1
004615.OF,鹏扬利泽C,鹏扬基金,20170615,债券型,债券型,中债总财富(1-3年)指数收益率,0.3,0.1
004456.OF,兴银消费新趋势,兴银基金,20170615,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债指数收益率*40%,1.5,0.25
004340.OF,泰康兴泰回报沪港深,泰康基金,20170615,混合型,混合型,中债新综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+金融机构人民币活期存款利率(税后)*5%,1.2,0.2
004544.OF,嘉实稳华纯债A,嘉实基金,20170614,债券型,债券型,中债总全价指数收益率,0.3,0.1
004517.OF,南方安康,南方基金,20170614,混合型,混合型,上证国债指数收益率*85%+沪深300指数收益率*15%,1.0,0.2
002298.OF,招商招福宝A,招商基金,20170613,货币市场型,货币型,人民币活期存款基准利率(税后),0.15,0.05
002299.OF,招商招福宝B,招商基金,20170613,货币市场型,货币型,人民币活期存款基准利率(税后),0.15,0.05
004629.OF,国寿安保安瑞纯债,国寿安保基金,20170612,债券型,债券型,中债综合(全价)指数收益率,0.3,0.1
001266.OF,国投瑞银招财,国投瑞银基金,20170610,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25
004183.OF,富国产业升级A,富国基金,20170609,混合型,混合型,沪深300指数收益率*80%+中债综合全价指数收益率*20%,1.5,0.25
004119.OF,广发创新驱动,广发基金,20170609,混合型,灵活配置型,中证800指数收益率*65%+中证全债指数收益率*35%,1.5,0.25
001532.OF,华安文体健康主题A,华安基金,20170608,混合型,灵活配置型,中证800指数收益率*50%+中国债券总指数收益率*50%,1.5,0.25
001707.OF,诺安高端制造A,诺安基金,20170608,股票型,股票型,沪深300指数*80%+中证全债指数*20%,1.5,0.25
004684.OF,鹏华盈余宝A,鹏华基金,20170608,货币市场型,货币型,活期存款利率(税后),0.2,0.05
004223.OF,金信多策略精选,金信基金,20170608,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.15
001656.OF,农银汇理中国优势,农银汇理基金,20170608,混合型,灵活配置型,沪深300指数*65%+中证全债指数*35%,1.5,0.2
004701.OF,鹏华盈余宝B,鹏华基金,20170608,货币市场型,货币型,活期存款利率(税后),0.2,0.05
004498.OF,鹏华丰源,鹏华基金,20170608,债券型,债券型,中债总指数收益率,0.3,0.1
004464.OF,万家玖盛9个月A,万家基金,20170607,债券型,债券型,中债综合全价指数收益率*80%+一年期银行定期存款利率(税后)*20%,0.3,0.1
003518.OF,万家鑫瑞A,万家基金,20170607,债券型,债券型,中证全债指数收益率,0.3,0.1
003519.OF,万家鑫瑞E,万家基金,20170607,债券型,债券型,中证全债指数收益率,0.3,0.1
003834.OF,华夏能源革新A,华夏基金,20170607,股票型,股票型,中证内地新能源指数收益率*90%+上证国债指数收益率*10%,1.5,0.25
004634.OF,前海联合泳涛A,新疆前海联合基金,20170607,混合型,灵活配置型,沪深300指数收益率*50%+中债综合全价指数收益率*50%,0.6,0.1
004465.OF,万家玖盛9个月C,万家基金,20170607,债券型,债券型,中债综合全价指数收益率*80%+一年期银行定期存款利率(税后)*20%,0.3,0.1
004389.OF,大成惠明,大成基金,20170606,债券型,债券型,中债综合指数收益率,0.3,0.1
004746.OF,易方达上证50增强C,易方达基金,20170606,股票型,增强指数型,上证50指数,1.2,0.2
004156.OF,中信保诚至泰中短债C,中信保诚基金,20170606,债券型,债券型,中债综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.05
004155.OF,中信保诚至泰中短债A,中信保诚基金,20170606,债券型,债券型,中债综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.05
004505.OF,博时新兴消费主题A,博时基金,20170605,混合型,混合型,沪深300指数收益率*70%+中国债券总指数收益率*30%,1.5,0.25
004351.OF,汇丰晋信珠三角区域,汇丰晋信基金,20170602,混合型,混合型,中证珠三角沿海区域发展主题指数*70%+同业存款利率(税后)*30%,1.5,0.25
001856.OF,易方达环保主题,易方达基金,20170602,混合型,灵活配置型,中证环保产业指数收益率*65%+一年期人民币定期存款利率(税后)*35%,1.5,0.25
004533.OF,民生加银中证港股通C,民生加银基金,20170602,股票型,被动指数型,中证港股通高股息精选指数收益率(使用估值汇率折算)*95%+银行活期存款利率(税后)*5%,0.5,0.1
004744.OF,易方达创业板ETF联接C,易方达基金,20170602,股票型,被动指数型,创业板指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1
004586.OF,鹏扬汇利C,鹏扬基金,20170602,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.7,0.2
004532.OF,民生加银中证港股通A,民生加银基金,20170602,股票型,被动指数型,中证港股通高股息精选指数收益率(使用估值汇率折算)*95%+银行活期存款利率(税后)*5%,0.5,0.1
004585.OF,鹏扬汇利A,鹏扬基金,20170602,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.7,0.2
002319.OF,大成一带一路,大成基金,20170602,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债券指数收益率*40%,1.5,0.25
004742.OF,易方达深证100ETF联接C,易方达基金,20170602,股票型,被动指数型,深证100价格指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1
003459.OF,嘉实稳宏C,嘉实基金,20170602,债券型,债券型,中债总全价指数收益率*90%+沪深300指数收益率*10%,0.8,0.15
003458.OF,嘉实稳宏A,嘉实基金,20170602,债券型,债券型,中债总全价指数收益率*90%+沪深300指数收益率*10%,0.8,0.15
004427.OF,交银增利增强A,交银施罗德基金,20170602,债券型,债券型,中债综合全价指数,0.6,0.2
004428.OF,交银增利增强C,交银施罗德基金,20170602,债券型,债券型,中债综合全价指数,0.6,0.2
004743.OF,易方达上证中盘ETF联接C,易方达基金,20170602,股票型,被动指数型,上证中盘指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1
004604.OF,富国新活力A,富国基金,20170601,混合型,灵活配置型,中债综合全价指数收益率*80%+沪深300指数收益率*20%,0.6,0.1
004605.OF,富国新活力C,富国基金,20170601,混合型,灵活配置型,中债综合全价指数收益率*80%+沪深300指数收益率*20%,0.6,0.1
001879.OF,长城创业板指数增强A,长城基金,20170601,股票型,增强指数型,创业板指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.15
004050.OF,华夏新锦升A,华夏基金,20170531,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,0.6,0.1
004051.OF,华夏新锦升C,华夏基金,20170531,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,0.6,0.1
003994.OF,华富货币B,华富基金,20170531,货币市场型,货币型,人民币一年期银行定期储蓄存款利率(税后),0.33,0.1
004502.OF,中银如意宝A,中银基金,20170526,货币市场型,货币型,活期存款利率(税后),0.25,0.05
004481.OF,华宝第三产业A,华宝基金,20170525,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25
003766.OF,广发创业板ETF联接C,广发基金,20170525,股票型,被动指数型,创业板指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05
004227.OF,泰信鑫利A,泰信基金,20170525,混合型,混合型,中证全债指数收益率*70%+沪深300指数收益率*30%,1.2,0.2
004228.OF,泰信鑫利C,泰信基金,20170525,混合型,混合型,中证全债指数收益率*70%+沪深300指数收益率*30%,1.2,0.2
003765.OF,广发创业板ETF联接A,广发基金,20170525,股票型,被动指数型,创业板指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05
004503.OF,鹏华永泰18个月,鹏华基金,20170525,债券型,债券型,中债总指数收益率,0.3,0.13
004699.OF,前海联合汇盈货币A,新疆前海联合基金,20170525,货币市场型,货币型,活期存款利率(税后),0.15,0.05
004700.OF,前海联合汇盈货币B,新疆前海联合基金,20170525,货币市场型,货币型,活期存款利率(税后),0.15,0.05
004423.OF,华商研究精选A,华商基金,20170524,混合型,灵活配置型,中证800指数收益率*65%+上证国债指数收益率*35%,1.5,0.25
004205.OF,东方支柱产业,东方基金,20170524,混合型,灵活配置型,沪深300指数收益率*60%+中债总全价指数收益率*40%,1.5,0.25
001968.OF,光大尊盈半年A,光大保德信基金,20170523,债券型,债券型,中债总全价指数收益率,0.3,0.1
001969.OF,光大尊盈半年C,光大保德信基金,20170523,债券型,债券型,中债总全价指数收益率,0.3,0.1
001989.OF,南方纯元C,南方基金,20170523,债券型,债券型,中债信用债总指数收益率,0.3,0.1
001988.OF,南方纯元A,南方基金,20170523,债券型,债券型,中债信用债总指数收益率,0.3,0.1
