ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market
003692.OF,大成景尚A,大成基金,混合型,20161111,0.6,0.15,沪深300指数收益率*55%+中证综合债券指数收益率*45%,灵活配置型,O
003693.OF,大成景尚C,大成基金,混合型,20161111,0.6,0.15,沪深300指数收益率*55%+中证综合债券指数收益率*45%,灵活配置型,O
003655.OF,信澳新财富,信达澳亚基金,混合型,20161110,0.7,0.1,沪深300指数收益率*50%+上证国债指数收益率*50%,灵活配置型,O
002332.OF,汇丰晋信沪港深A,汇丰晋信基金,股票型,20161110,1.5,0.25,沪深300指数收益率*45%+恒生指数收益率*45%+同业存款利率(税后)*10%,股票型,O
003594.OF,长盛盛崇A,长盛基金,混合型,20161110,0.6,0.1,沪深300指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O
003648.OF,融通通祺,融通基金,债券型,20161110,0.3,0.1,中债综合指数收益率,债券型,O
002820.OF,招商丰美C,招商基金,混合型,20161110,0.6,0.15,沪深300指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O
003564.OF,博时安诚3个月A,博时基金,债券型,20161110,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
003565.OF,博时安诚3个月C,博时基金,债券型,20161110,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
002788.OF,融通现金宝A,融通基金,货币市场型,20161110,0.3,0.05,活期存款利率(税后),货币型,O
003258.OF,博时富祥纯债A,博时基金,债券型,20161110,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
001759.OF,嘉实成长增强,嘉实基金,混合型,20161110,1.5,0.25,沪深300*50%+中债总指数*50%,灵活配置型,O
002819.OF,招商丰美A,招商基金,混合型,20161110,0.6,0.15,沪深300指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O
519949.OF,长信利信A,长信基金,混合型,20161110,0.6,0.2,沪深300指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O
003582.OF,中金量化多策略,中金基金,混合型,20161110,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,灵活配置型,O
003595.OF,长盛盛崇C,长盛基金,混合型,20161110,0.6,0.1,沪深300指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O
002333.OF,汇丰晋信沪港深C,汇丰晋信基金,股票型,20161110,1.5,0.25,沪深300指数收益率*45%+恒生指数收益率*45%+同业存款利率(税后)*10%,股票型,O
003438.OF,招商招怡纯债A,招商基金,债券型,20161108,0.3,0.1,中证全债指数收益率,债券型,O
002685.OF,中欧丰泓沪港深A,中欧基金,混合型,20161108,1.5,0.25,中证港股通综合指数收益率*55%+沪深300指数收益率*35%+中证短债指数收益率*10%,灵活配置型,O
003651.OF,博时丰达纯债6个月,博时基金,债券型,20161108,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
002686.OF,中欧丰泓沪港深C,中欧基金,混合型,20161108,1.5,0.25,中证港股通综合指数收益率*55%+沪深300指数收益率*35%+中证短债指数收益率*10%,灵活配置型,O
003279.OF,融通沪港深智慧生活,融通基金,混合型,20161108,1.5,0.25,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*40%+中证香港100指数收益率*10%,灵活配置型,O
003681.OF,建信睿享纯债,建信基金,债券型,20161108,0.3,0.1,中债综合全价(总值)指数收益率,债券型,O
003379.OF,信诚至选A,中信保诚基金,混合型,20161108,0.6,0.1,中证综合债指数收益率*50%+沪深300指数收益率*50%,灵活配置型,O
003380.OF,信诚至选C,中信保诚基金,混合型,20161108,0.6,0.1,中证综合债指数收益率*50%+沪深300指数收益率*50%,灵活配置型,O
002946.OF,大成景盛一年A,大成基金,债券型,20161108,0.6,0.2,中债综合指数(全价)收益率*80%+沪深300指数收益率*20%,债券型,O
002947.OF,大成景盛一年C,大成基金,债券型,20161108,0.6,0.2,中债综合指数(全价)收益率*80%+沪深300指数收益率*20%,债券型,O
003439.OF,招商招怡纯债C,招商基金,债券型,20161108,0.3,0.1,中证全债指数收益率,债券型,O
003301.OF,华夏鼎融A,华夏基金,债券型,20161107,0.6,0.2,中债综合指数,债券型,O
003302.OF,华夏鼎融C,华夏基金,债券型,20161107,0.6,0.2,中债综合指数,债券型,O
003573.OF,中信建投稳裕定开A,中信建投基金,债券型,20161107,0.3,0.08,中债综合指数,债券型,O
003534.OF,浦银安盛日日丰A,浦银安盛基金,货币市场型,20161107,0.27,0.05,人民币活期存款利率(税后),货币型,O
003526.OF,农银汇理金穗3个月,农银汇理基金,债券型,20161107,0.3,0.1,中证全债指数收益率,债券型,O
003535.OF,浦银安盛日日丰B,浦银安盛基金,货币市场型,20161107,0.27,0.05,人民币活期存款利率(税后),货币型,O
003566.OF,博时臻选纯债A,博时基金,债券型,20161107,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
519779.OF,交银沪港深价值精选,交银施罗德基金,混合型,20161107,1.5,0.25,沪深300指数收益率*40%+恒生指数收益率*40%+中证综合债券指数收益率*20%,灵活配置型,O
003589.OF,东吴增鑫宝B,东吴基金,货币市场型,20161107,0.25,0.1,中国人民银行公布的七天通知存款利率(税后),货币型,O
003588.OF,东吴增鑫宝A,东吴基金,货币市场型,20161107,0.25,0.1,中国人民银行公布的七天通知存款利率(税后),货币型,O
002120.OF,广发安悦回报A,广发基金,混合型,20161107,0.6,0.1,中证全债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O
003493.OF,申万菱信安鑫优选A,申万菱信基金,混合型,20161107,0.6,0.2,中证综合债指数收益率*70%+沪深300指数收益率*30%,混合型,O
003512.OF,申万菱信安鑫优选C,申万菱信基金,混合型,20161107,0.6,0.2,中证综合债指数收益率*70%+沪深300指数收益率*30%,混合型,O
003549.OF,浙商惠裕纯债A,浙商基金,债券型,20161107,0.3,0.1,中债总指数(全价)收益率,债券型,O
003536.OF,浦银安盛日日丰D,浦银安盛基金,货币市场型,20161107,0.27,0.05,人民币活期存款利率(税后),货币型,O
002634.OF,华宝未来主导产业A,华宝基金,混合型,20161104,1.5,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O
519776.OF,交银裕盈纯债A,交银施罗德基金,债券型,20161104,0.3,0.1,中债综合全价指数,债券型,O
003429.OF,兴业中高等级信用债,兴业基金,债券型,20161104,0.3,0.1,中证兴业中高等级信用债指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
003607.OF,博时富益纯债,博时基金,债券型,20161104,0.3,0.1,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
003398.OF,太平日日金A,太平基金,货币市场型,20161104,0.25,0.05,人民币七天通知存款利率(税后),货币型,O
003399.OF,太平日日金B,太平基金,货币市场型,20161104,0.25,0.05,人民币七天通知存款利率(税后),货币型,O
003671.OF,兴业裕恒,兴业基金,债券型,20161104,0.3,0.1,中债综合(全价)指数收益率,债券型,O
519777.OF,交银裕盈纯债C,交银施罗德基金,债券型,20161104,0.3,0.1,中债综合全价指数,债券型,O
003625.OF,创金合信资源主题C,创金合信基金,股票型,20161102,1.5,0.25,中证内地资源指数收益率*90%+人民币活期存款利率(税后)*10%,股票型,O
003624.OF,创金合信资源主题A,创金合信基金,股票型,20161102,1.5,0.25,中证内地资源指数收益率*90%+人民币活期存款利率(税后)*10%,股票型,O
002837.OF,华夏网购精选A,华夏基金,混合型,20161102,1.5,0.25,中证主要消费指数收益率*50%+上证国债指数收益率*50%,灵活配置型,O
003619.OF,招商招旺纯债C,招商基金,债券型,20161102,0.3,0.1,中证全债指数收益率,债券型,O
003574.OF,大成惠利纯债,大成基金,债券型,20161102,0.3,0.1,中债综合指数(全价),债券型,O
003425.OF,江信添福A,江信基金,债券型,20161102,0.3,0.1,中债总财富(总值)指数收益率,债券型,O
003618.OF,招商招旺纯债A,招商基金,债券型,20161102,0.3,0.1,中证全债指数收益率,债券型,O
003426.OF,江信添福C,江信基金,债券型,20161102,0.3,0.1,中债总财富(总值)指数收益率,债券型,O
002136.OF,广发鑫源C,广发基金,混合型,20161102,0.6,0.1,中证全债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O
002135.OF,广发鑫源A,广发基金,混合型,20161102,0.6,0.1,中证全债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O
002121.OF,广发沪港深新起点A,广发基金,股票型,20161102,1.5,0.25,沪深300指数收益率*45%+人民币计价的恒生指数收益率*45%+*中证全债指数收益率*10%,股票型,O
003428.OF,中加丰盈,中加基金,债券型,20161102,0.3,0.1,中债综合全价(总值)指数收益率,债券型,O
003324.OF,东方永兴18个月A,东方基金,债券型,20161102,0.3,0.05,同期一年期银行定期存款基准利率*1.5,债券型,O
003325.OF,东方永兴18个月C,东方基金,债券型,20161102,0.3,0.05,同期一年期银行定期存款基准利率*1.5,债券型,O
003341.OF,工银瑞信瑞盈,工银瑞信基金,债券型,20161102,0.7,0.1,中债综合财富(总值)指数收益率*80%+沪深300指数收益率*20%,债券型,O
003024.OF,平安惠金定期开放A,平安基金,债券型,20161102,0.6,0.08,中证全债指数收益率,债券型,O
002825.OF,融通通和,融通基金,债券型,20161102,0.3,0.1,中债综合指数收益率,债券型,O
002869.OF,融通通裕定期开放,融通基金,债券型,20161102,0.3,0.1,中债综合指数收益率,债券型,O
003487.OF,平安惠融纯债,平安基金,债券型,20161101,0.3,0.08,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,债券型,O
002711.OF,广发集丰A,广发基金,债券型,20161101,0.4,0.1,中债总全价指数收益率,债券型,O
002712.OF,广发集丰C,广发基金,债券型,20161101,0.4,0.1,中债总全价指数收益率,债券型,O
519199.OF,万家家享中短债A,万家基金,债券型,20161101,0.3,0.1,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,债券型,O
003383.OF,民生加银鑫享C,民生加银基金,债券型,20161031,0.4,0.1,中国债券综合指数收益率,债券型,O
003382.OF,民生加银鑫享A,民生加银基金,债券型,20161031,0.4,0.1,中国债券综合指数收益率,债券型,O
003396.OF,东方红优享红利沪港深A,东证资管,混合型,20161031,1.5,0.25,中证红利指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,灵活配置型,O
002140.OF,博时裕诚纯债,博时基金,债券型,20161031,0.3,0.1,一年期银行定期存款收益率(税后)+1.2%,债券型,O
003310.OF,兴业启元一年C,兴业基金,债券型,20161027,0.4,0.1,中国债券综合全价指数收益率,债券型,O
003527.OF,鹏华丰腾,鹏华基金,债券型,20161027,0.3,0.1,中债总指数收益率,债券型,O
003309.OF,兴业启元一年A,兴业基金,债券型,20161027,0.4,0.1,中国债券综合全价指数收益率,债券型,O
003500.OF,鑫元聚利,鑫元基金,债券型,20161027,0.3,0.1,中证全债指数收益率,债券型,O
003547.OF,鹏华丰禄,鹏华基金,债券型,20161027,0.3,0.1,中债总指数收益率,债券型,O
002594.OF,工银瑞信现代服务业,工银瑞信基金,混合型,20161027,1.5,0.25,中证服务业指数收益率*55%+中债综合财富(总值)指数收益率*45%,灵活配置型,O
003286.OF,平安惠享纯债A,平安基金,债券型,20161027,0.3,0.1,中证全债指数收益率,债券型,O
003270.OF,招商招乾3个月C,招商基金,债券型,20161026,0.3,0.1,中证全债指数收益率,债券型,O
003222.OF,新华丰利C,新华基金,债券型,20161026,0.7,0.2,中债综合全价指数收益率*90%+沪深300指数收益率*10%,债券型,O
003349.OF,长信稳益,长信基金,债券型,20161026,0.3,0.1,中债综合指数收益率,债券型,O
003221.OF,新华丰利A,新华基金,债券型,20161026,0.7,0.2,中债综合全价指数收益率*90%+沪深300指数收益率*10%,债券型,O
002689.OF,红塔红土长益C,红塔红土基金,债券型,20161026,0.4,0.1,中国债券总指数(财富)*90%+沪深300指数*10%,债券型,O
002688.OF,红塔红土长益A,红塔红土基金,债券型,20161026,0.4,0.1,中国债券总指数(财富)*90%+沪深300指数*10%,债券型,O
003453.OF,招商招盛纯债C,招商基金,债券型,20161026,0.3,0.1,中债综合指数收益率,债券型,O
003452.OF,招商招盛纯债A,招商基金,债券型,20161026,0.3,0.1,中债综合指数收益率,债券型,O
003363.OF,长江乐享A,长江资管,货币市场型,20161026,0.33,0.08,中国人民银行最新公布的七天通知存款利率(税后),货币型,O
003364.OF,长江乐享B,长江资管,货币市场型,20161026,0.33,0.08,中国人民银行最新公布的七天通知存款利率(税后),货币型,O
003365.OF,长江乐享C,长江资管,货币市场型,20161026,0.33,0.08,中国人民银行最新公布的七天通知存款利率(税后),货币型,O
003269.OF,招商招乾3个月A,招商基金,债券型,20161026,0.3,0.1,中证全债指数收益率,债券型,O
003125.OF,中科沃土沃鑫成长精选A,中科沃土基金,混合型,20161025,1.5,0.25,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*50%,灵活配置型,O
003479.OF,财通资管鑫管家A,财通证券资管,货币市场型,20161025,0.3,0.08,同期中国人民银行公布的七天通知存款利率(税后),货币型,O
003480.OF,财通资管鑫管家B,财通证券资管,货币市场型,20161025,0.3,0.08,同期中国人民银行公布的七天通知存款利率(税后),货币型,O
003495.OF,鹏华弘尚A,鹏华基金,混合型,20161025,0.6,0.1,中证综合债指数收益率*50%+沪深300指数收益率*50%,灵活配置型,O
003496.OF,鹏华弘尚C,鹏华基金,混合型,20161025,0.6,0.1,中证综合债指数收益率*50%+沪深300指数收益率*50%,灵活配置型,O
003525.OF,兴银现金收益,兴银基金,货币市场型,20161025,0.15,0.05,人民币活期存款利率(税后),货币型,O
003267.OF,新华壹诺宝B,新华基金,货币市场型,20161024,0.33,0.1,人民币七天通知存款利率(税后),货币型,O
003432.OF,信诚至瑞A,中信保诚基金,混合型,20161021,0.6,0.1,中证综合债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O
003433.OF,信诚至瑞C,中信保诚基金,混合型,20161021,0.6,0.1,中证综合债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O
002547.OF,民生加银养老服务,民生加银基金,混合型,20161021,0.6,0.15,沪深300指数收益率*60%+中证国债指数收益率*40%,灵活配置型,O
003289.OF,创金合信尊泰纯债,创金合信基金,债券型,20161021,0.3,0.1,中债综合(全价)指数收益率,债券型,O
003474.OF,南方天天利B,南方基金,货币市场型,20161020,0.15,0.05,同期中国人民银行公布的七天通知存款利率(税后),货币型,O
519778.OF,交银经济新动力A,交银施罗德基金,混合型,20161020,1.5,0.25,沪深300指数收益率*60%+中证综合债券指数收益率*40%,混合型,O
003473.OF,南方天天利A,南方基金,货币市场型,20161020,0.15,0.05,同期中国人民银行公布的七天通知存款利率(税后),货币型,O
003454.OF,招商招通纯债A,招商基金,债券型,20161020,0.3,0.1,中证全债指数收益率,债券型,O
003455.OF,招商招通纯债C,招商基金,债券型,20161020,0.3,0.1,中证全债指数收益率,债券型,O
002889.OF,交银天利宝货币A,交银施罗德基金,货币市场型,20161019,0.15,0.05,活期存款利率(税后),货币型,O
002890.OF,交银天利宝货币E,交银施罗德基金,货币市场型,20161019,0.15,0.05,活期存款利率(税后),货币型,O
